0: 24/161
7514: 2'5/14
7515: 6'1/10
7516: 378/3953
7517: 1'31/76
7518: 6'2/7
7519: 1'7/24
7520: 1'1/2
7521: 7/12
7522: 1'1/3
7523: 1'5/14
7524: 1'509/616
7525: 1
7526: 2'4/5
7527: 245/396
7528: 62/63
7529: 6'7/8
7530: 81'2/3
7531: 185/196
7532: 1/7
7533: 3'3/7
7534: 44'61/168
7535: 10
7536: 6'13/45
7537: 10'209/252
7538: 8'13/15
7539: 380'5/8
7540: 28'1/3
7541: 9'16/27
7542: 64'5/42
7543: 4'3/80
7544: 1'2/3
7545: 11'3/4
7546: 27/28
7547: 1/7
7548: 23'1/5
7549: 3'2/7
7550: 8'9/182
7551: 75/128
7552: 5/8
7553: 4'11/54
7554: 12
7555: 3'13/36
7556: 243/560
7557: 20'1/80
7558: 7'7/10
7559: 4'145/168
7560: 34'6/7
7561: 4'7/9
7562: 8'31/70
7563: 9'1/8
7564: 6'3/8
7565: 6'2/5
7566: 98/117
7567: 1'59/74
7568: 40'1/2
7569: 9'7/54
7570: 12
7571: 32'1/6
7572: 1'17/21
7573: 1'8/99
7574: 9'1/2
7575: 10'1/2
7576: 1
7577: 11'16/21
7578: 11'1/2
7579: 9/11
7580: 9'11/16
7581: 5'19/30
7582: 4'23/36
7583: 3'7/12
7584: 9'1/3
7585: 3'20/33
7586: 6'1/6
7587: 6'5/6
7588: 17'11/20
7589: 54'206/441
7590: 5'4/9
7591: 8'97/273
7592: 14/3267
7593: 1'61/332
7594: 3'10/21
7595: 15'5/7
7596: 7'14/33
7597: 4'1/2
7598: 4/15
7599: 6'1/24
7600: 15'11/28
7601: 17'2/3
7602: 23'32/45
7603: 10'8/9
7604: 6'2/13
7605: 8'71/108
7606: 40'23/30
7607: 360
7608: 14/25
7609: 1
7610: 3'5/114
7611: 17'4/9
7612: 4'23/50
7613: 7'4/23
7614: 9'1/3
7615: 55'2/3
7616: 15'65/84
7617: 7'5/7
7618: 11'1/2
7619: 6'102/115
7620: 3'61/108
7621: 4'19/28
7622: 4'278/525
7623: 10'3/5
7624: 13/102
7625: 2'166/189
7626: 7'3/5
7627: 8'23/390
7628: 254'22/27
7629: 58'8/49
7630: 9'7/12
7631: 22'11/20
7632: 23'8/63
7633: 9'133/732
7634: 4'15/16
7635: 11'1/45
7636: 6'17/18
7637: 2'40/57
7638: 11'1/3
7639: 15'7/9
7640: 1'1/8
7641: 12'7/36
7642: 1'5/19
7643: 27'7/9
7644: 12'1/35
7645: 9'7/8
7646: 5'242/255
7647: 8'35/102
7648: 14'5/8
7649: 162'37/49
7650: 1030/1869
7651: 230/1197
7652: 9'8/9
7653: 42
7654: 20'8/15
7655: 9'33/56
7656: 3'2/7
7657: 31
7658: 4'2/3
7659: 37'1/2
7660: 3'15/17
7661: 10'211/252
7662: 28'11/64
7663: 4'109/115
7664: 22/603
7665: 47'2/3
7666: 1'5/6
7667: 2'1/4
7668: 6'1/18
7669: 56'1/3
7670: 3'7/8
7671: 4'3/8
7672: 11/96
7673: 15/133
7674: 14'4/5
7675: 77/400
7676: 5'23/204
7677: 64'2/7
7678: 10'19/56
7679: 22'1/2
7680: 8'8/15
7681: 95/128
7682: 11'3/4
7683: 2'47/49
7684: 59'4/9
7685: 7/12
7686: 1'13/40
7687: 3'23/24
7688: 1/162
7689: 4'29/84
7690: 8'27/32
7691: 5'13/14
7692: 21'2/7
7693: 41'1/2
7694: 7'128/651
7695: 9/26
7696: 1'1/3
7697: 2/3
7698: 19/24
7699: 1'3/5
7700: 103/216
7701: 245/2223
7702: 4/15
7703: 3'3/14
7704: 8'7/12
7705: 2'59/258
7706: 4
7707: 8
7708: 4'3/14
7709: 4'1/12
7710: 3'107/126
7711: 20'1/5
7712: 7'13/24
7713: 9'3/20
7714: 29'8/9
7715: 10'5/6
7716: 52'1/4
7717: 1'2/9
7718: 3'11/36
7719: 7'13/18
7720: 29/45
7721: 32'37/40
7722: 15'4/7
7723: 45/2881
7724: 2'8/15
7725: 4/7
7726: 6'69/112
7727: 12'1/3
7728: 36'1/4
7729: 7'841/1704
7730: 8
7731: 16'5/18
7732: 8'5/88
7733: 3'6/7
7734: 57'1/3
7735: 4'19/33
7736: 7'12/13
7737: 7'3/20
7738: 1/60
7739: 5'43/56
7740: 25'5/24
7741: 11'2/35
7742: 1'1/3
7743: 53'5/8
7744: 3'9/16
7745: 235'1/8
7746: 81/1064
7747: 3'71/90
7748: 8'69/140
7749: 9'1/3
7750: 2'8/35
7751: 25'11/24
7752: 45'1/6
7753: 6'3/8
7754: 2'539/580
7755: 8'1/2
7756: 448'11/18
7757: 15'17/24
7758: 6'65/72
7759: 68'1/28
7760: 22/125
7761: 8/315
7762: 19'7/24
7763: 49/279
7764: 56/125
7765: 2'14/17
7766: 31
7767: 5'3/10
7768: 44'4/9
7769: 6'5/102
7770: 5'7/12
7771: 2'6/37
7772: 1/12
7773: 1'5/8
7774: 1'1/5
7775: 87
7776: 1'5/27
7777: 2'104/119
7778: 29'5/7
7779: 1'10/29
7780: 2'11/21
7781: 1'1/9
7782: 33/35
7783: 7/9
7784: 12'8/15
7785: 2'29/45
7786: 2/19
7787: 3'11/23
7788: 14
7789: 11
7790: 3'1/9
7791: 59'2/3
7792: 56'4/15
7793: 1/23
7794: 3'17/20
7795: 25'1/2
7796: 7/88
7797: 2'17/40
7798: 320/3381
7799: 8'515/536
7800: 133/580
7801: 21/50
7802: 81'1/4
7803: 9'185/324
7804: 16'1/2
7805: 4'11/21
7806: 48/475
7807: 17
7808: 6'44/45
7809: 8'41/126
7810: 40/333
7811: 1'1/8
7812: 4'1/4
7813: 2'19/75
7814: 14'5/8
7815: 10'7/18
7816: 1'61/444
7817: 2'17/24
7818: 9'13/18
7819: 3'1/3
7820: 8/135
7821: 3'43/125
7822: 6'1/9
7823: 3'3/19
7824: 21'11/18
7825: 63'1/12
7826: 5'7/8
7827: 54'2/9
7828: 44'13/56
7829: 2'17/24
7830: 12'4/7
7831: 6'17/20
7832: 1'103/120
7833: 3'59/175
7834: 1'56/249
7835: 43'7/8
7836: 5/14
7837: 5'268/285
7838: 4'3/32
7839: 8'3/5
7840: 69/88
7841: 5'1/10
7842: 44'13/20
7843: 12'13/15
7844: 20
7845: 3'121/189
7846: 6'71/120
7847: 16/27
7848: 1'91/102
7849: 5/36
7850: 2'46/175
7851: 3'13/168
7852: 7'4/95
7853: 11'7/20
7854: 18/41
7855: 6'25/322
7856: 2'5/6
7857: 425'1/4
7858: 30'1/24
7859: 2'32/133
7860: 7'29/45
7861: 8'31/60
7862: 7'113/126
7863: 66'6/49
7864: 10'11/204
7865: 6'13/24
7866: 4'139/160
7867: 40/243
7868: 9'291/580
7869: 26
7870: 93/203
7871: 225/5117
7872: 26'4/15
7873: 2'20/21
7874: 2'37/42
7875: 2'2/5
7876: 41/224
7877: 4/9
7878: 34/729
7879: 3'5/6
7880: 11'1/2
7881: 2'4/15
7882: 3'17/42
7883: 3'59/70
7884: 14'1/2
7885: 2'7/8
7886: 112'1/8
7887: 3'23/40
7888: 70'131/168
7889: 1/12
7890: 8'5/12
7891: 6'2/7
7892: 18'3/8
7893: 43'7/9
7894: 24/95
7895: 14'1/7
7896: 1/12
7897: 7'41/52
7898: 14'14/15
7899: 8'19/120
7900: 6'33/56
7901: 2'2/7
7902: 28'19/72
7903: 3/77
7904: 8'45/56
7905: 10'4/9
7906: 18'21/64
7907: 7'24/43
7908: 76'1/12
7909: 5'9/35
7910: 5'29/45
7911: 2'2/3
7912: 3/38
7913: 9'17/18
7914: 38'13/28
7915: 2'3/20
7916: 32/213
7917: 5'45/532
7918: 1'11/21
7919: 12'1/21
7920: 2'3/7
7921: 2'41/84
7922: 3/5
7923: 9/20
7924: 12'5/6
7925: 5'211/301
7926: 5'1/8
7927: 8'55/56
7928: 6/133
7929: 26'1/2
7930: 14/15
7931: 12'61/84
7932: 42
7933: 20'4/7
7934: 10'3/4
7935: 6'199/351
7936: 6'1/2
7937: 3'1/22
7938: 1'11/14
7939: 3'11/234
7940: 16'1/36
7941: 2'7/24
7942: 39'1/3
7943: 3'10/57
7944: 21'11/21
7945: 6'2/3
7946: 205/1792
7947: 5'29/31
7948: 2'1/12
7949: 40'1/2
7950: 2/15
7951: 38'1/20
7952: 12'1/192
7953: 8
7954: 6
7955: 7'1/44
7956: 16'37/56
7957: 5'4/7
7958: 8'5/8
7959: 7'22/145
7960: 2'7/20
7961: 10'71/240
7962: 8'29/35
7963: 10'3/5
7964: 4/15
7965: 4/5
7966: 113'2/5
7967: 7'1/28
7968: 5'647/1015
7969: 43
7970: 27/5096
7971: 7'23/124
7972: 13/522
7973: 34'17/35
7974: 23/24
7975: 2/75
7976: 9'3/7
7977: 5/72
7978: 2/91
7979: 16'1/21
7980: 1'11/16
7981: 13'23/42
7982: 47'3/4
7983: 1'224/711
7984: 1'59/72
7985: 6'541/1128
7986: 7'5/42
7987: 125/902
7988: 7
7989: 8'29/60
7990: 5'15/43
7991: 19'5/7
7992: 38'1/4
7993: 3'19/30
7994: 10'17/30
7995: 7/1140
7996: 2/21
7997: 66'2/3
7998: 17/22
7999: 5'1/3
8000: 15'89/105
8001: 42'1/7
8002: 108/899
8003: 10'3/5
8004: 13'4/9
8005: 3'1/21
8006: 29
8007: 37'1/20
8008: 3'9/19
8009: 17/27
8010: 5'1/8
8011: 45'1/4
8012: 289'11/40
8013: 45'1/6
8014: 38/63
8015: 7/8
8016: 85
8017: 12'2/7
8018: 9'11/21
8019: 3'7/9
8020: 2'2/7
8021: 85/198
8022: 6'59/70
8023: 9'137/406
8024: 7'51/88
8025: 11/36
8026: 17'89/98
8027: 8'1/4
8028: 344/975
8029: 3'16/37
8030: 10'5/6
8031: 4'61/63
8032: 5'85/86
8033: 11'3/28
8034: 1'1/2
8035: 8/225
8036: 1'34/49
8037: 2'217/390
8038: 25'4/5
8039: 7/128
8040: 8'17/44
8041: 16
8042: 1'13/25
8043: 27'7/30
8044: 4'13/45
8045: 7'7/8
8046: 32/275
8047: 5'11/20
8048: 7'101/150
8049: 13'11/45
8050: 11/12
8051: 7'175/549
8052: 3'13/36
8053: 7/24
8054: 59'413/576
8055: 8'7/8
8056: 7'1/2
8057: 1'389/2331
8058: 2
8059: 12'1/3
8060: 7'1/5
8061: 11'7/18
8062: 6'1201/1560
8063: 43'11/16
8064: 12
8065: 20'29/40
8066: 61'7/36
8067: 7'17/26
8068: 9'5/36
8069: 3'2/9
8070: 21'3/10
8071: 18'1/4
8072: 78'2/3
8073: 34'1/4
8074: 8'9/14
8075: 4'7/30
8076: 41'61/256
8077: 38'5/9
8078: 14'3/8
8079: 4'1123/1197
8080: 76
8081: 8'95/111
8082: 1'3/7
8083: 4'1/20
8084: 5'2/15
8085: 7'1/7
8086: 9/28
8087: 9'27/79
8088: 2/3
8089: 3'31/45
8090: 1'1/4
8091: 9/13
8092: 27'1/3
8093: 1'5/91
8094: 9
8095: 10'1/2
8096: 17/27
8097: 11'2/3
8098: 54'26/27
8099: 5'124/273
8100: 17'3/5
8101: 400/693
8102: 3'1/3
8103: 1/6
8104: 5'21/40
8105: 6'33/56
8106: 367'1/3
8107: 2'5/6
8108: 123'67/98
8109: 5'89/90
8110: 36'3/4
8111: 4'9/28
8112: 2'1/6
8113: 3/11
8114: 3'39/95
8115: 382'6/7
8116: 5'4/21
8117: 8'1/10
8118: 55'5/12
8119: 98/459
8120: 5
8121: 2/29
8122: 6'85/111
8123: 7'3/7
8124: 1'129/130
8125: 7/36
8126: 2'67/75
8127: 37/132
8128: 20'1/9
8129: 8'7/15
8130: 7'3/4
8131: 81/385
8132: 139'1/2
8133: 16'1/5
8134: 7'4/49
8135: 1'1/2
8136: 1'3/8
8137: 128/189
8138: 2'2/9
8139: 6'3/7
8140: 8'23/33
8141: 75/91
8142: 6
8143: 2'1/2
8144: 208/255
8145: 35
8146: 21
8147: 5'1/27
8148: 30
8149: 45/1216
8150: 4'25/54
8151: 57/319
8152: 441/1280
8153: 146/153
8154: 10'15/28
8155: 4'2/19
8156: 10'2/3
8157: 2'11/18
8158: 2/9
8159: 15'5/8
8160: 3'8/15
8161: 133/160
8162: 4'24/29
8163: 903/2755
8164: 97/282
8165: 5'21/34
8166: 2'58/115
8167: 33'5/6
8168: 7'65/84
8169: 4'157/168
8170: 12'2/7
8171: 14/19
8172: 5'37/75
8173: 2'11/12
8174: 45'5/6
8175: 44'12/35
8176: 6'4/11
8177: 68'5/16
8178: 15
8179: 2'3/20
8180: 73'7/10
8181: 4'116/385
8182: 6'3/8
8183: 8'256/315
8184: 3'4/15
8185: 8'2/53
8186: 1'13/54
8187: 3'55/63
8188: 44/375
8189: 3'22/27
8190: 45'5/18
8191: 6'4/7
8192: 10'29/36
8193: 7'7/8
8194: 4'13/15
8195: 6'1/12
8196: 20'14/15
8197: 9'7/8
8198: 1'1/2
8199: 33/518
8200: 2'21/44
8201: 501'29/40
8202: 6/13
8203: 7/10
8204: 3'83/84
8205: 16'29/72
8206: 8'169/222
8207: 1/3
8208: 3/8
8209: 27
8210: 16/135
8211: 47/126
8212: 64/355
8213: 9'34/35
8214: 3'7/12
8215: 1'1/14
8216: 5'17/32
8217: 2'281/465
8218: 4'5/8
8219: 3/4
8220: 37'4/21
8221: 32'29/32
8222: 1'2/3
8223: 53
8224: 52/87
8225: 4'65/72
8226: 3/52
8227: 19'1/5
8228: 3'1/6
8229: 4'5/6
8230: 1'64/117
8231: 5'1/22
8232: 12/35
8233: 13'1/6
8234: 5'7/10
8235: 2'1/15
8236: 1'47/450
8237: 2'25/42
8238: 15'17/36
8239: 9'331/532
8240: 2'1/28
8241: 7'56/159
8242: 1'1/6
8243: 8'233/504
8244: 9'193/378
8245: 24'25/84
8246: 5'19/28
8247: 2
8248: 57'4/5
8249: 5'10/21
8250: 21'3/7
8251: 62'10/21
8252: 1'3/32
8253: 3'2/3
8254: 8'43/75
8255: 5'52/75
8256: 24'3/28
8257: 1'2/9
8258: 12'5/6
8259: 8'602/1065
8260: 18'103/168
8261: 6'139/1428
8262: 1'29/62
8263: 9'4/17
8264: 6'13/20
8265: 3'101/126
8266: 35'19/20
8267: 34'2/9
8268: 5/8
8269: 8
8270: 1'31/34
8271: 53'5/6
8272: 35'5/9
8273: 14'1/9
8274: 7'5/18
8275: 12'1/20
8276: 4'11/41
8277: 8/15
8278: 6'11/16
8279: 7'281/315
8280: 5'3/8
8281: 15'5/6
8282: 2/5
8283: 1'197/315
8284: 109/812
8285: 1/8
8286: 2'5/6
8287: 8/45
8288: 15/104
8289: 3'37/39
8290: 68'1/3
8291: 2'6/37
8292: 45/208
8293: 18'20/21
8294: 12'37/63
8295: 4/9
8296: 1/28
8297: 10/63
8298: 3'9/88
8299: 7'2/3
8300: 7/9
8301: 9'4/9
8302: 2'82/329
8303: 4'19/30
8304: 7'1/3
8305: 14'1/6
8306: 2'19/159
8307: 2/25
8308: 2/21
8309: 348/385
8310: 7'1/3
8311: 8/9
8312: 5/192
8313: 125/928
8314: 4'11/12
8315: 21'2/7
8316: 4'4/5
8317: 3'95/102
8318: 3/4
8319: 3'17/21
8320: 7'1/2
8321: 16/153
8322: 4'3/4
8323: 79'5/36
8324: 4'4/9
8325: 7/40
8326: 1'53/56
8327: 4'3/8
8328: 24'1/6
8329: 297'55/56
8330: 60'1/20
8331: 8'1/9
8332: 4'1/3
8333: 5'22/45
8334: 8
8335: 7'3/23
8336: 1'1/18
8337: 4'21/62
8338: 43'23/28
8339: 13'1/8
8340: 7/990
8341: 23'1/168
8342: 5'15/52
8343: 8'160/259
8344: 6'601/609
8345: 10'4/5
8346: 1'44/63
8347: 11'5/6
8348: 11'1/3
8349: 7'23/40
8350: 7'443/636
8351: 2'97/588
8352: 21/22
8353: 51
8354: 2'7/25
8355: 6'19/48
8356: 9'41/45
8357: 11/87
8358: 2'12/25
8359: 1'359/360
8360: 66'1/48
8361: 36'2/3
8362: 4/45
8363: 29/77
8364: 8'19/36
8365: 1'69/70
8366: 9'11/18
8367: 4/87
8368: 20'7/8
8369: 6/17
8370: 9'9/10
8371: 120/2291
8372: 12'7/12
8373: 2'73/80
8374: 7/328
8375: 40/357
8376: 13/90
8377: 153/448
8378: 2'13/20
8379: 8
8380: 6'159/244
8381: 14'2/15
8382: 2'1453/1584
8383: 13'23/40
8384: 7/152
8385: 6'223/384
8386: 86/153
8387: 53/134
8388: 6'19/24
8389: 4'7/8
8390: 55'5/12
8391: 3'7/10
8392: 11'13/504
8393: 21'3/5
8394: 6'103/160
8395: 5/18
8396: 14/85
8397: 4'214/261
8398: 35/696
8399: 2'13/20
8400: 7'1/3
8401: 1/24
8402: 3'3/7
8403: 250'1/4
8404: 58/675
8405: 2'49/138
8406: 14'17/18
8407: 8'1/9
8408: 1'19/30
8409: 27/110
8410: 3'1/42
8411: 4'3/4
8412: 1
8413: 2'16/105
8414: 2'3/10
8415: 1/6
8416: 58/63
8417: 10'9/40
8418: 5/9
8419: 54'7/12
8420: 11'29/42
8421: 1'9/10
8422: 41'31/42
8423: 2'40/117
8424: 3/25
8425: 3'17/27
8426: 12'91/324
8427: 60'1/24
8428: 5'19/72
8429: 3'17/33
8430: 4
8431: 6'20/81
8432: 48'281/441
8433: 38'10/27
8434: 4
8435: 27'1/3
8436: 4'37/99
8437: 128/765
8438: 177'19/49
8439: 4'25/56
8440: 13'17/30
8441: 6'11/28
8442: 23'23/27
8443: 42'41/112
8444: 1'559/670
8445: 4'59/216
8446: 7/9
8447: 16/57
8448: 8'61/84
8449: 1'3/32
8450: 88/525
8451: 3'1/3
8452: 2'149/190
8453: 8'23/30
8454: 7'91/118
8455: 3'11/21
8456: 4'5/39
8457: 101'161/162
8458: 27'1/4
8459: 108
8460: 11/30
8461: 7'3/28
8462: 4'89/340
8463: 10'19/119
8464: 8'5/49
8465: 9
8466: 120/473
8467: 13'1/2
8468: 4'17/24
8469: 3/88
8470: 23/325
8471: 125/168
8472: 6'9/31
8473: 49'1/7
8474: 37'13/98
8475: 1'98/99
8476: 4'89/156
8477: 28'1/5
8478: 6/19
8479: 4'5/42
8480: 16'19/30
8481: 3'71/189
8482: 5'37/68
8483: 3'61/72
8484: 1'8/9
8485: 6'3/7
8486: 24'4/7
8487: 12'7/8
8488: 2'11/15
8489: 11/39
8490: 2
8491: 11/18
8492: 21/575
8493: 7'13/35
8494: 45'33/49
8495: 3'13/30
8496: 38'53/72
8497: 20'1/3
8498: 4'1/12
8499: 10
8500: 8'197/294
8501: 7'16/85
8502: 54'4/5
8503: 5/51
8504: 57'1/3
8505: 19'7/10
8506: 37'37/63
8507: 5'71/234
8508: 7'235/252
8509: 31/342
8510: 1'17/27
8511: 42'3/5
8512: 3'13/18
8513: 5'7/13
8514: 1'5/9
8515: 2/15
8516: 141'3/7
8517: 79'3/4
8518: 2'121/130
8519: 4'107/117
8520: 2'88/105
8521: 2'9/13
8522: 3'2269/2856
8523: 5
8524: 28'7/18
8525: 2'329/486
8526: 2'1/3
8527: 9'27/70
8528: 1'14/17
8529: 1'1/5
8530: 1'49/114
8531: 23'7/12
8532: 61'4/5
8533: 6'7/8
8534: 480
8535: 10'5/21
8536: 87'3/5
8537: 4'7/12
8538: 29'2/3
8539: 4'5/28
8540: 11'1/14
8541: 10'9/10
8542: 3'29/40
8543: 4'1/3
8544: 3'1/42
8545: 23'4/5
8546: 2'3/4
8547: 4'41/54
8548: 40
8549: 5'7/12
8550: 4'2/3
8551: 50'2/9
8552: 5'1/2
8553: 4'29/36
8554: 5'32/63
8555: 4'8/55
8556: 5'13/28
8557: 7'13/64
8558: 5'57/280
8559: 4/65
8560: 3/5
8561: 8'1/3
8562: 5'17/24
8563: 5'5/39
8564: 9'2/5
8565: 7'37/40
8566: 1'1/6
8567: 26'1/3
8568: 5
8569: 1/5
8570: 9'157/308
8571: 12'1/2
8572: 5'7/24
8573: 6'24/79
8574: 4'11/15
8575: 3'3/5
8576: 71'11/24
8577: 7'157/160
8578: 19'1/6
8579: 8'11/27
8580: 3'13/14
8581: 4'68/87
8582: 2'26/33
8583: 3'4/7
8584: 15'1/10
8585: 5'4/9
8586: 30
8587: 4'71/480
8588: 49'9/14
8589: 12/53
8590: 1'1/3
8591: 3'3/8
8592: 2'13/28
8593: 69/325
8594: 59
8595: 7'7/18
8596: 7'2/3
8597: 8'13/28
8598: 13'5/9
8599: 2'1/3
8600: 245/1392
8601: 9'25/42
8602: 163'5/8
8603: 12'1/14
8604: 8'139/160
8605: 6'1/3
8606: 65'41/108
8607: 2'7/8
8608: 3/32
8609: 15'2/15
8610: 234'13/16
8611: 44'41/56
8612: 27'1/3
8613: 1'7/75
8614: 8'1/18
8615: 1'4/7
8616: 415'12/25
8617: 1'81/86
8618: 8'1/6
8619: 144/2945
8620: 2'213/343
8621: 6'1/4
8622: 69'1/3
8623: 6'38/135
8624: 9'5/18
8625: 3'25/36
8626: 5'9/55
8627: 23'3/4
8628: 12'107/120
8629: 9'13/36
8630: 2'34/43
8631: 6'2/9
8632: 1'9/26
8633: 47'1/4
8634: 2'2/5
8635: 3'1/40
8636: 5'153/365
8637: 2'3/4
8638: 9'8/15
8639: 59'43/63
8640: 7'3/14
8641: 35/204
8642: 3'5/8
8643: 7'129/203
8644: 9'11/14
8645: 1/4
8646: 3'159/595
8647: 5'1/2
8648: 2'271/396
8649: 1'7/20
8650: 25'7/12
8651: 3'16/65
8652: 7'5/8
8653: 12'51/70
8654: 12'1/12
8655: 77'14/27
8656: 53'47/56
8657: 13'3/8
8658: 3'1/6
8659: 6'24/25
8660: 12'4/9
8661: 2'7/20
8662: 9'107/195
8663: 10'11/60
8664: 3'5/396
8665: 6'243/280
8666: 10'10/21
8667: 40/567
8668: 7'2/15
8669: 1'1/15
8670: 3'153/259
8671: 21/86
8672: 2/15
8673: 3'1/8
8674: 5'7/12
8675: 7'10/21
8676: 997/2856
8677: 18'1/3
8678: 2'1/3
8679: 4'1/3
8680: 9'3/4
8681: 7'3/35
8682: 6'9/28
8683: 65/252
8684: 4'5/22
8685: 3'119/180
8686: 3'17/21
8687: 49'13/21
8688: 66'1/4
8689: 18'107/144
8690: 10'2/9
8691: 8/231
8692: 2/3
8693: 4'34/87
8694: 8'56/153
8695: 5/33
8696: 11'2/7
8697: 20'5/9
8698: 3'20/21
8699: 5'127/145
8700: 17
8701: 10'33/35
8702: 3'109/126
8703: 49
8704: 1/75
8705: 1/5
8706: 8'4/9
8707: 54/289
8708: 57'1/8
8709: 11/35
8710: 79/160
8711: 59/228
8712: 3'155/702
8713: 2'51/52
8714: 8
8715: 3'3/7
8716: 37
8717: 24
8718: 11'1/4
8719: 2'20/21
8720: 9/70
8721: 26'25/36
8722: 1'13/24
8723: 1'2/3
8724: 2'4/5
8725: 2'41/48
8726: 8'22/75
8727: 16'3/5
8728: 8'26/861
8729: 1'19/27
8730: 30'8/9
8731: 3'159/196
8732: 4/51
8733: 9'59/252
8734: 2'29/30
8735: 16'101/120
8736: 49'17/18
8737: 8'115/168
8738: 5'26/405
8739: 8'11/14
8740: 3'223/280
8741: 7'41/42
8742: 345/4802
8743: 3'17/18
8744: 1'5/12
8745: 19'7/36
8746: 4'95/224
8747: 5'23/30
8748: 19'31/54
8749: 9'3/35
8750: 10'3/28
8751: 6'33/65
8752: 54'1/3
8753: 2'2/21
8754: 84
8755: 161/402
8756: 15'2/3
8757: 11'1/12
8758: 2'2/5
8759: 7/30
8760: 4'35/36
8761: 8'12/35
8762: 36/55
8763: 11'5/16
8764: 9'5/6
8765: 141/208
8766: 191'13/32
8767: 2'4/7
8768: 2'274/441
8769: 11'17/18
8770: 16/69
8771: 6'41/45
8772: 226'4/5
8773: 3'11/328
8774: 2'1/3
8775: 4'1/7
8776: 20'6/7
8777: 3'1/2
8778: 3'9/13
8779: 268'3/4
8780: 4'17/75
8781: 7'25/36
8782: 3/35
8783: 3'39/50
8784: 12'11/42
8785: 35'13/60
8786: 6'2/3
8787: 97'1/2
8788: 14'1/2
8789: 3'21/106
8790: 9'6/7
8791: 19'19/56
8792: 23/72
8793: 19'5/18
8794: 3'3/28
8795: 8'11/26
8796: 6'2/23
8797: 2'2/7
8798: 11'62/63
8799: 18'11/12
8800: 5'31/60
8801: 2/27
8802: 48'3/4
8803: 93/1148
8804: 5'4/5
8805: 8'17/45
8806: 359'1/3
8807: 6'1/15
8808: 5'47/56
8809: 3'31/48
8810: 12'17/42
8811: 10/13
8812: 14
8813: 8'2/9
8814: 6'29/48
8815: 1'89/210
8816: 15/76
8817: 25/36
8818: 5'41/90
8819: 4
8820: 5
8821: 12'2/15
8822: 6'31/54
8823: 9'3/14
8824: 4'2/43
8825: 3'1/2
8826: 31'1/2
8827: 4'1/12
8828: 1162/1665
8829: 7'1/4
8830: 8/37
8831: 299
8832: 17'1/5
8833: 1'1/3
8834: 4'37/60
8835: 7'53/55
8836: 11'1/14
8837: 49'7/10
8838: 410/3431
8839: 1'5/24
8840: 26'1/4
8841: 3'447/896
8842: 1/18
8843: 9'7/9
8844: 9'35/72
8845: 23'2/15
8846: 5'33/58
8847: 6'29/32
8848: 76'17/63
8849: 7'29/45
8850: 13/18
8851: 1/9
8852: 6'11/30
8853: 4'31/48
8854: 69/742
8855: 52/357
8856: 35'184/189
8857: 7'1/180
8858: 2'86/95
8859: 101'11/18
8860: 1'5/42
8861: 14'5/6
8862: 173'4/7
8863: 9/115
8864: 12'19/30
8865: 5/161
8866: 27'5/12
8867: 5'17/36
8868: 9'2/5
8869: 13/486
8870: 2'130/243
8871: 16/125
8872: 10'5/16
8873: 3'8/11
8874: 16'1/9
8875: 99/100
8876: 11'17/63
8877: 13/108
8878: 3'38/41
8879: 9'5/8
8880: 8'289/322
8881: 18'1/63
8882: 4
8883: 7'2/21
8884: 52/189
8885: 6'23/72
8886: 24/247
8887: 7'5/8
8888: 4/9
8889: 6/323
8890: 4'3/10
8891: 133'5/7
8892: 33/280
8893: 62'7/12
8894: 2'17/63
8895: 81/184
8896: 5'45/49
8897: 185/228
8898: 8'97/130
8899: 3'1/40
8900: 2'5/14
8901: 5'199/532
8902: 25/77
8903: 18'30/49
8904: 2'5/6
8905: 9'15/26
8906: 8'7/8
8907: 1/20
8908: 3'27/38
8909: 41/72
8910: 4'8/9
8911: 60
8912: 22'23/72
8913: 9'1/3
8914: 10
8915: 83'38/63
8916: 2'5/16
8917: 7'7/9
8918: 63'1/7
8919: 8'1/35
8920: 80/81
8921: 15'5/14
8922: 47/60
8923: 10'23/40
8924: 3'10/99
8925: 41'49/72
8926: 17'1/2
8927: 2'566/651
8928: 28'3/10
8929: 15'5/12
8930: 55'65/72
8931: 12'5/24
8932: 27/928
8933: 2/9
8934: 7'1/3
8935: 4'3/8
8936: 16'9/10
8937: 5/12
8938: 63'11/12
8939: 8'11/70
8940: 2/9
8941: 2'4/5
8942: 5'2/3
8943: 1'5/7
8944: 3'65/72
8945: 24'4/5
8946: 8'5/36
8947: 3'33/544
8948: 1'1/8
8949: 68'7/10
8950: 1'22/35
8951: 8'12/43
8952: 7'17/56
8953: 4'40/57
8954: 14'5/8
8955: 12'281/504
8956: 2'29/90
8957: 34/105
8958: 4'10/27
8959: 3'7/45
8960: 15'9/10
8961: 4'2/5
8962: 2'5/234
8963: 21'11/14
8964: 6'41/105
8965: 6'334/825
8966: 2'894/1295
8967: 2'34/35
8968: 136/1235
8969: 2'46/91
8970: 1'1/9
8971: 10/87
8972: 421'37/42
8973: 10'1/3
8974: 1'35/36
8975: 10'1/2
8976: 8'97/288
8977: 27
8978: 13'16/21
8979: 6'1/3
8980: 1'1/24
8981: 4'7/8
8982: 1/5
8983: 4'26/45
8984: 469/720
8985: 1/18
8986: 2'4/21
8987: 8'65/72
8988: 19/140
8989: 4/9
8990: 1'5/12
8991: 27'5/8
